emotion,feature_layer,feature_id,upstream_layer,component_type,component_name,head_idx,clean_activation,ablated_activation,causal_effect,prompt
Joy,25,13068,15,Attn,L15.Attn,-1,45.2337532043457,37.37515640258789,7.8585968017578125,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,15,Head,L15.H0,0,45.2337532043457,45.612056732177734,-0.37830352783203125,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,15,Head,L15.H1,1,45.2337532043457,45.31758117675781,-0.08382797241210938,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,15,Head,L15.H2,2,45.2337532043457,40.89219284057617,4.341560363769531,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,15,Head,L15.H3,3,45.2337532043457,43.56592559814453,1.6678276062011719,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,15,Head,L15.H4,4,45.2337532043457,46.19932174682617,-0.9655685424804688,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,15,Head,L15.H5,5,45.2337532043457,44.10136032104492,1.1323928833007812,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,15,Head,L15.H6,6,45.2337532043457,45.7921257019043,-0.5583724975585938,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,15,Head,L15.H7,7,45.2337532043457,40.970306396484375,4.263446807861328,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,16,MLP,L16.MLP,-1,45.2337532043457,30.913135528564453,14.32061767578125,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,16,Attn,L16.Attn,-1,45.2337532043457,43.640438079833984,1.5933151245117188,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,16,Head,L16.H0,0,45.2337532043457,45.975921630859375,-0.7421684265136719,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,16,Head,L16.H1,1,45.2337532043457,44.82796096801758,0.405792236328125,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,16,Head,L16.H2,2,45.2337532043457,42.116764068603516,3.1169891357421875,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,16,Head,L16.H3,3,45.2337532043457,45.6784782409668,-0.44472503662109375,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,16,Head,L16.H4,4,45.2337532043457,45.13057327270508,0.103179931640625,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,16,Head,L16.H5,5,45.2337532043457,44.498043060302734,0.7357101440429688,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,16,Head,L16.H6,6,45.2337532043457,45.42137145996094,-0.18761825561523438,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,16,Head,L16.H7,7,45.2337532043457,46.20842361450195,-0.97467041015625,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,17,MLP,L17.MLP,-1,45.2337532043457,44.03057098388672,1.2031822204589844,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,17,Attn,L17.Attn,-1,45.2337532043457,43.81338119506836,1.4203720092773438,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,17,Head,L17.H0,0,45.2337532043457,45.12834548950195,0.10540771484375,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,17,Head,L17.H1,1,45.2337532043457,45.5859489440918,-0.35219573974609375,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,17,Head,L17.H2,2,45.2337532043457,44.170894622802734,1.0628585815429688,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,17,Head,L17.H3,3,45.2337532043457,46.74094772338867,-1.5071945190429688,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,17,Head,L17.H4,4,45.2337532043457,45.28172302246094,-0.047969818115234375,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,17,Head,L17.H5,5,45.2337532043457,43.3272590637207,1.906494140625,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,17,Head,L17.H6,6,45.2337532043457,46.96260452270508,-1.728851318359375,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,17,Head,L17.H7,7,45.2337532043457,43.7485466003418,1.4852066040039062,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,18,MLP,L18.MLP,-1,45.2337532043457,52.50505447387695,-7.27130126953125,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,18,Attn,L18.Attn,-1,45.2337532043457,40.159175872802734,5.074577331542969,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,18,Head,L18.H0,0,45.2337532043457,45.96479415893555,-0.7310409545898438,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,18,Head,L18.H1,1,45.2337532043457,41.48006057739258,3.753692626953125,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,18,Head,L18.H2,2,45.2337532043457,45.30870819091797,-0.07495498657226562,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,18,Head,L18.H3,3,45.2337532043457,45.639835357666016,-0.4060821533203125,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,18,Head,L18.H4,4,45.2337532043457,45.3848762512207,-0.151123046875,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,18,Head,L18.H5,5,45.2337532043457,45.699153900146484,-0.46540069580078125,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,18,Head,L18.H6,6,45.2337532043457,45.20278549194336,0.03096771240234375,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,18,Head,L18.H7,7,45.2337532043457,46.233333587646484,-0.9995803833007812,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,19,MLP,L19.MLP,-1,45.2337532043457,45.318058013916016,-0.0843048095703125,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,19,Attn,L19.Attn,-1,45.2337532043457,41.88547897338867,3.3482742309570312,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,19,Head,L19.H0,0,45.2337532043457,45.25200271606445,-0.01824951171875,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,19,Head,L19.H1,1,45.2337532043457,45.32139587402344,-0.08764266967773438,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,19,Head,L19.H2,2,45.2337532043457,46.29326248168945,-1.05950927734375,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,19,Head,L19.H3,3,45.2337532043457,44.93153762817383,0.302215576171875,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,19,Head,L19.H4,4,45.2337532043457,51.167991638183594,-5.934238433837891,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,19,Head,L19.H5,5,45.2337532043457,33.28450393676758,11.949249267578125,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,19,Head,L19.H6,6,45.2337532043457,45.47449493408203,-0.24074172973632812,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,19,Head,L19.H7,7,45.2337532043457,45.267356872558594,-0.033603668212890625,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,20,MLP,L20.MLP,-1,45.2337532043457,51.95780563354492,-6.724052429199219,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,20,Attn,L20.Attn,-1,45.2337532043457,44.27353286743164,0.9602203369140625,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,20,Head,L20.H0,0,45.2337532043457,45.19198226928711,0.04177093505859375,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,20,Head,L20.H1,1,45.2337532043457,45.3099365234375,-0.07618331909179688,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,20,Head,L20.H2,2,45.2337532043457,45.85957336425781,-0.6258201599121094,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,20,Head,L20.H3,3,45.2337532043457,45.29023361206055,-0.05648040771484375,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,20,Head,L20.H4,4,45.2337532043457,46.54616165161133,-1.312408447265625,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,20,Head,L20.H5,5,45.2337532043457,43.619571685791016,1.6141815185546875,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,20,Head,L20.H6,6,45.2337532043457,45.04669189453125,0.18706130981445312,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,20,Head,L20.H7,7,45.2337532043457,45.69525909423828,-0.4615058898925781,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,21,MLP,L21.MLP,-1,45.2337532043457,29.700481414794922,15.533271789550781,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,21,Attn,L21.Attn,-1,45.2337532043457,47.542362213134766,-2.3086090087890625,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,21,Head,L21.H0,0,45.2337532043457,47.07351303100586,-1.8397598266601562,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,21,Head,L21.H1,1,45.2337532043457,45.943355560302734,-0.7096023559570312,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,21,Head,L21.H2,2,45.2337532043457,46.66183090209961,-1.4280776977539062,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,21,Head,L21.H3,3,45.2337532043457,44.52212905883789,0.7116241455078125,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,21,Head,L21.H4,4,45.2337532043457,44.84467697143555,0.38907623291015625,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,21,Head,L21.H5,5,45.2337532043457,45.7867317199707,-0.552978515625,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,21,Head,L21.H6,6,45.2337532043457,39.269412994384766,5.9643402099609375,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,21,Head,L21.H7,7,45.2337532043457,47.60373306274414,-2.3699798583984375,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,22,MLP,L22.MLP,-1,45.2337532043457,39.653419494628906,5.580333709716797,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,22,Attn,L22.Attn,-1,45.2337532043457,45.17039108276367,0.06336212158203125,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,22,Head,L22.H0,0,45.2337532043457,45.36773681640625,-0.13398361206054688,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,22,Head,L22.H1,1,45.2337532043457,44.8185920715332,0.4151611328125,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,22,Head,L22.H2,2,45.2337532043457,45.288639068603516,-0.0548858642578125,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,22,Head,L22.H3,3,45.2337532043457,45.44379425048828,-0.21004104614257812,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,22,Head,L22.H4,4,45.2337532043457,45.0265998840332,0.2071533203125,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,22,Head,L22.H5,5,45.2337532043457,44.967987060546875,0.2657661437988281,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,22,Head,L22.H6,6,45.2337532043457,45.06252670288086,0.17122650146484375,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,22,Head,L22.H7,7,45.2337532043457,45.861637115478516,-0.6278839111328125,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,23,MLP,L23.MLP,-1,45.2337532043457,43.40436935424805,1.8293838500976562,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,23,Attn,L23.Attn,-1,45.2337532043457,42.25333786010742,2.9804153442382812,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,23,Head,L23.H0,0,45.2337532043457,35.83607864379883,9.397674560546875,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,23,Head,L23.H1,1,45.2337532043457,52.440792083740234,-7.207038879394531,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,23,Head,L23.H2,2,45.2337532043457,45.52131271362305,-0.28755950927734375,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,23,Head,L23.H3,3,45.2337532043457,45.19857406616211,0.03517913818359375,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,23,Head,L23.H4,4,45.2337532043457,45.7547492980957,-0.52099609375,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,23,Head,L23.H5,5,45.2337532043457,45.01087951660156,0.22287368774414062,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,23,Head,L23.H6,6,45.2337532043457,46.0294303894043,-0.7956771850585938,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,23,Head,L23.H7,7,45.2337532043457,45.97054672241211,-0.7367935180664062,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,24,MLP,L24.MLP,-1,45.2337532043457,42.54043197631836,2.6933212280273438,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,24,Attn,L24.Attn,-1,45.2337532043457,39.39183044433594,5.841922760009766,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,24,Head,L24.H0,0,45.2337532043457,45.36079788208008,-0.127044677734375,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,24,Head,L24.H1,1,45.2337532043457,42.37995910644531,2.8537940979003906,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,24,Head,L24.H2,2,45.2337532043457,45.63693618774414,-0.4031829833984375,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,24,Head,L24.H3,3,45.2337532043457,44.99814224243164,0.2356109619140625,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
Joy,25,13068,24,Head,L24.H4,4,45.2337532043457,47.20967483520508,-1.975921630859375,"My boyfriend is so much like your husband. I’m so happy for you to have him, he sounds wonderful."
